lat,lon,GI_BA_S_CP,GI_BA_S_STREET,GI_BA_S_ARTERY,GI_BA_S_HOUSE_NO,Address,Latitude,Longitude
0.0253863800000005,0.0236469199999902,,BROADWAY,,52,"84 3 AVENUE",40.70648429,-74.01227395
0.0257790400000033,0.0218068099999869,,BROADWAY,,52,"102 4 AVENUE",40.70648429,-74.01227395
0.0259492200000011,0.021788789999988,,BROADWAY,,52,"806 BROADWAY",40.70648429,-74.01227395
0.0265200600000028,0.0225971200000004,,BROADWAY,,52,"121 4 AVENUE",40.70648429,-74.01227395
0.0267314000000027,0.0226368399999899,,BROADWAY,,52,"127 4 AVENUE",40.70648429,-74.01227395
0.0260231100000041,0.0241124899999932,,BROADWAY,,52,"100 3 AVENUE",40.70648429,-74.01227395
0.0258611799999997,0.0240222599999953,,BROADWAY,,52,"96 3 AVENUE",40.70648429,-74.01227395
0.0262290300000032,0.0235352099999915,,BROADWAY,,52,"126 EAST 13 STREET",40.70648429,-74.01227395
0.0261906500000038,0.0230408799999964,,BROADWAY,,52,"111 EAST 12 STREET",40.70648429,-74.01227395
0.0264788400000029,0.0231419599999896,,BROADWAY,,52,"114 EAST 13 STREET",40.70648429,-74.01227395
0.0263415699999996,0.0234630699999911,,BROADWAY,,52,"124 EAST 13 STREET",40.70648429,-74.01227395
0.0265583400000011,0.0241306299999877,,BROADWAY,,52,"139 EAST 13 STREET",40.70648429,-74.01227395
0.0263881500000025,0.0242568899999895,,BROADWAY,,52,"143 EAST 13 STREET",40.70648429,-74.01227395
0.0257408100000021,0.0190970499999992,,BROADWAY,,52,"32 EAST 10 STREET",40.70648429,-74.01227395
0.0256886499999993,0.0192197199999953,,BROADWAY,,52,"34 EAST 10 STREET",40.70648429,-74.01227395
0.025095720000003,0.0202010799999925,,BROADWAY,,52,"63 EAST 9 STREET",40.70648429,-74.01227395
0.0262293299999996,0.0197934899999979,,BROADWAY,,52,"60 EAST 11 STREET",40.70648429,-74.01227395
0.0261167800000024,0.0200604799999979,,BROADWAY,,52,"68 EAST 11 STREET",40.70648429,-74.01227395
0.0259520700000024,0.0204609699999878,,BROADWAY,,52,"797 BROADWAY",40.70648429,-74.01227395
0.0256611100000015,0.0206269099999901,,BROADWAY,,52,"793 BROADWAY",40.70648429,-74.01227395
0.026045449999998,0.0194975900000003,,BROADWAY,,52,"35 EAST 10 STREET",40.70648429,-74.01227395
0.0261195699999988,0.0193171899999953,,BROADWAY,,52,"29 EAST 10 STREET",40.70648429,-74.01227395
0.0272092200000031,0.0196167900000006,,BROADWAY,,52,"34 EAST 12 STREET",40.70648429,-74.01227395
0.0266108400000036,0.0200461099999956,,BROADWAY,,52,"61 EAST 11 STREET",40.70648429,-74.01227395
0.0292713079651605,0.0227610653807062,,GOLD,ST,80,"411 2 AVENUE",40.70925161,-74.00360695
0.0380772146390029,0.029651995460398,,SOUTH,ST,10,"219 EAST 23 STREET",40.70055018,-74.01158763
0.0379727379651627,0.0307417453806949,,SOUTH,ST,10,"411 2 AVENUE",40.70055018,-74.01158763
0.0382857753184567,0.029908259352851,,SOUTH,ST,10,"222 EAST 24 STREET",40.70055018,-74.01158763
0.0383489291931767,0.0297531087408913,,SOUTH,ST,10,"220 EAST 24 STREET",40.70055018,-74.01158763
0.0385988066257923,0.0290747654932062,,SOUTH,ST,10,"309 3 AVENUE",40.70055018,-74.01158763
0.0390516403354226,0.029403266549366,,SOUTH,ST,10,"325 3 AVENUE",40.70055018,-74.01158763
0.038318534429358,0.03099444370703,,SOUTH,ST,10,"421 2 AVENUE",40.70055018,-74.01158763
0.0386313846653366,0.031297654956191,,SOUTH,ST,10,"437 2 AVENUE",40.70055018,-74.01158763
0.0388291351821124,0.0305326937263004,,SOUTH,ST,10,"228 EAST 25 STREET",40.70055018,-74.01158763
0.0389224921547182,0.0303162049508359,,SOUTH,ST,10,"220 EAST 25 STREET",40.70055018,-74.01158763
0.0389609344820201,0.0302187838061769,,SOUTH,ST,10,"218 EAST 25 STREET",40.70055018,-74.01158763
0.0390652744818709,0.0299734284270272,,SOUTH,ST,10,"210 EAST 25 STREET",40.70055018,-74.01158763
0.0391311731890767,0.0298182768127049,,SOUTH,ST,10,"206 EAST 25 STREET",40.70055018,-74.01158763
0.0393343177489385,0.0296090329605789,,SOUTH,ST,10,"337 3 AVENUE",40.70055018,-74.01158763
0.0386123387231478,0.030294466338276,,SOUTH,ST,10,"225 EAST 24 STREET",40.70055018,-74.01158763
0.0393396661045671,0.030489535556967,,SOUTH,ST,10,"219 EAST 25 STREET",40.70055018,-74.01158763
0.0352957560252491,0.0352983753078462,,SOUTH,ST,10,"501 EAST 23 STREET",40.70055018,-74.01158763
0.0641171882065379,0.025648399592157,,SOUTH,ST,10,"338 WEST 53 STREET",40.70055018,-74.01158763
0.0629787433789204,0.0189445898278677,,SOUTH,ST,10,"705 10 AVENUE",40.70055018,-74.01158763
0.0684404842792361,0.0226275849673385,,SOUTH,ST,10,"500 WEST 57 STREET",40.70055018,-74.01158763
0.0690937212462472,0.0227432204058431,,SOUTH,ST,10,"505 WEST 57 STREET",40.70055018,-74.01158763
0.0693435631442227,0.021988722724771,,SOUTH,ST,10,"521 WEST 57 STREET",40.70055018,-74.01158763
0.0703481504083427,0.0218480782561841,,SOUTH,ST,10,"860 11 AVENUE",40.70055018,-74.01158763
0.0619249703945215,0.0140711963764915,,SOUTH,ST,10,"595 11 AVENUE",40.70055018,-74.01158763
0.062602916510059,0.0143058633097866,,SOUTH,ST,10,"605 WEST 45 STREET",40.70055018,-74.01158763
0.062580952145062,0.0145657730824809,,SOUTH,ST,10,"613 11 AVENUE",40.70055018,-74.01158763
0.0639204089270464,0.0135008997906851,,SOUTH,ST,10,"638 WEST 47 STREET",40.70055018,-74.01158763
0.0633988903891876,0.0143636544311221,,SOUTH,ST,10,"615 WEST 46 STREET",40.70055018,-74.01158763
0.0633604621480828,0.014439460995149,,SOUTH,ST,10,"613 WEST 46 STREET",40.70055018,-74.01158763
0.0630530389705299,0.0148906848308314,,SOUTH,ST,10,"625 11 AVENUE",40.70055018,-74.01158763
0.0634482732000521,0.0151794978248034,,SOUTH,ST,10,"639 11 AVENUE",40.70055018,-74.01158763
0.0638106041669602,0.0142589834170082,,SOUTH,ST,10,"622 WEST 47 STREET",40.70055018,-74.01158763
0.0644968039720624,0.0135442360396212,,SOUTH,ST,10,"620 JOE DIMAGGIO HIGHWAY",40.70055018,-74.01158763
0.0638901781142422,0.0151325924188797,,SOUTH,ST,10,"605 WEST 47 STREET",40.70055018,-74.01158763
0.0665278642324125,0.0154540303226725,,SOUTH,ST,10,"638 WEST 51 STREET",40.70055018,-74.01158763
0.0666623239013475,0.0163276803022541,,SOUTH,ST,10,"623 WEST 51 STREET",40.70055018,-74.01158763
0.066988948934366,0.0163060428929356,,SOUTH,ST,10,"620 WEST 52 STREET",40.70055018,-74.01158763
