,Lot,CD,ZipCode,ZoneDist1,BldgClass,LandUse,LotArea,BldgArea,ComArea,ResArea,OfficeArea,RetailArea,GarageArea,StrgeArea,FactryArea,OtherArea,NumBldgs,NumFloors,UnitsRes,UnitsTotal,LotFront,LotDepth,BldgFront,BldgDepth,ProxCode,BsmtCode,YearBuilt,BoroCode,CondoNo,BIN,IsBopa,geox,geoy
1890,1,104,10001.0,61,102,5.0,124100,1835150,1835150,0,474385,4583,217460,1064119,74603,0,1,19.0,0,208,202.67,652.25,202.67,652.25,0.0,5.0,1931,1,0,1012268,0,40.75158384298209,-74.00655438830837
1891,1,104,10001.0,61,99,5.0,136000,1129200,1129200,0,168615,42283,0,0,795335,122967,1,9.0,0,42,202.67,711.25,202.67,711.25,0.0,2.0,1912,1,0,1079184,0,40.752237112720245,-74.00619352457853
1892,12,104,10001.0,61,43,7.0,41968,58154,58154,0,9100,12360,21000,10740,0,0,4,2.0,0,6,425.0,98.75,44.0,88.0,0.0,2.0,1994,1,0,1067972,0,40.75330760903381,-74.0052876802554
1893,38,104,10001.0,61,36,10.0,2468,2468,2468,0,0,0,2468,0,0,0,1,1.0,0,1,25.0,98.75,25.0,98.75,2.0,2.0,1900,1,0,1012274,0,40.753285685198044,-74.00448279639228
1894,1,104,10001.0,61,41,10.0,158000,0,0,0,0,0,0,0,0,0,0,0.0,0,0,197.5,800.0,0.0,0.0,0.0,5.0,0,1,0,1000000,0,40.756013991414534,-74.00366723645814
1895,42,104,10018.0,54,113,8.0,133313,106590,106590,0,0,0,0,0,0,106590,1,1.0,0,1,675.0,197.5,675.0,197.5,1.0,0.0,2009,1,0,1090053,0,40.759908837097775,-74.00109012812125
1896,7501,104,10011.0,31,131,4.0,9200,58700,5334,53366,0,5334,0,0,0,0,1,11.0,25,26,100.0,92.0,100.0,72.0,3.0,5.0,2007,1,1924,1012282,0,40.745479489247714,-74.00712038724241
1897,7502,104,10011.0,31,131,4.0,4600,25528,3537,21991,0,3537,0,0,0,0,1,11.0,8,9,50.0,92.0,50.0,63.0,0.0,5.0,2008,1,2057,1088203,0,40.74558377452358,-74.00736219600253
1898,39,104,10011.0,31,75,5.0,3834,4189,4189,0,0,4189,0,0,0,0,2,1.0,0,1,41.67,92.0,41.67,92.0,2.0,0.0,2013,1,0,1080294,0,40.74592418280326,-74.00636616671692
1899,7501,104,10011.0,35,131,4.0,12525,118137,6077,112060,0,6077,0,0,0,0,1,21.0,57,58,98.58,118.42,98.0,70.0,0.0,5.0,2007,1,2074,1087746,0,40.7461738777609,-74.00763654153435
1900,7502,104,10011.0,31,131,4.0,18975,91766,11714,80052,0,10627,694,393,0,0,1,10.0,35,37,92.0,206.25,92.0,206.25,2.0,5.0,2013,1,2598,1090162,0,40.74560854020247,-74.00630117597784
1901,27,104,10011.0,54,101,5.0,2300,9250,5650,3600,4150,1500,0,0,0,0,1,5.0,3,7,25.0,92.0,25.0,92.0,3.0,0.0,1920,1,0,1012297,0,40.74628101598584,-74.00607387526703
1902,28,104,10011.0,54,31,6.0,9200,9200,9200,0,1020,0,0,0,8180,0,1,1.0,0,1,50.0,184.0,50.0,184.0,0.0,5.0,1958,1,0,1012298,0,40.7463414109469,-74.0058717789766
1903,30,104,10011.0,31,27,3.0,18400,115550,35191,80359,0,11639,0,0,0,23552,1,8.0,32,34,184.0,100.0,0.0,0.0,1.0,0.0,2013,1,0,1090199,0,40.74623712272956,-74.00562636084462
1904,18,104,10011.0,54,78,4.0,17281,34600,34600,0,0,34600,0,0,0,0,2,2.0,0,7,125.0,197.5,125.0,197.0,0.0,5.0,1931,1,0,1080298,0,40.74719226726467,-74.00617501053641
1905,23,104,10011.0,54,43,7.0,19750,88030,88030,0,0,0,88030,0,0,0,1,5.0,0,1,125.0,197.5,125.0,197.5,0.0,5.0,1920,1,0,1090200,0,40.74693977439165,-74.00570942702699
1906,37,104,10011.0,31,16,4.0,3827,10344,3831,6513,0,1034,0,0,0,0,3,4.0,7,11,49.33,77.58,24.0,41.0,0.0,5.0,1910,1,0,1078397,0,40.74701116965398,-74.00502733272478
1907,39,104,10011.0,31,76,5.0,1102,5143,5143,0,0,5143,0,0,0,0,1,4.0,0,1,22.0,49.0,22.0,49.0,2.0,1.0,1910,1,0,1078399,0,40.747079781009006,-74.00519335193236
1908,7501,104,10011.0,54,131,4.0,12348,36286,8079,28207,7512,567,0,0,0,0,1,5.0,12,14,125.0,98.75,0.0,0.0,0.0,5.0,1930,1,1134,1080300,0,40.747513390048276,-74.00640962687082
1909,7502,104,10011.0,35,131,4.0,0,153053,18798,134255,0,10868,7930,0,0,0,1,19.0,44,45,0.0,0.0,0.0,0.0,2.0,5.0,0,1,2620,1089871,0,40.74757921073017,-74.0073046720763
1910,1,104,10011.0,35,82,5.0,1851,7408,7408,0,0,1570,0,0,0,5838,1,4.0,0,2,24.67,75.0,24.67,75.0,3.0,2.0,1930,1,0,1012320,0,40.74819953317991,-74.00715676857953
1911,14,104,10011.0,54,78,4.0,7406,41847,41847,0,13973,27874,0,0,0,0,1,6.0,0,8,75.0,98.75,75.0,97.0,3.0,0.0,1913,1,0,1012326,0,40.747892180288524,-74.00613537592066
1912,31,104,10011.0,31,16,4.0,1835,8520,900,7620,0,900,0,0,0,0,1,5.0,8,9,24.67,74.0,25.0,66.0,3.0,1.0,1905,1,0,1012331,0,40.747233501738,-74.00485411707156
1913,32,104,10011.0,31,16,4.0,1825,7655,1100,6555,0,1100,0,0,0,0,1,5.0,9,10,24.67,74.0,25.0,60.0,3.0,1.0,1905,1,0,1012332,0,40.747299377675645,-74.00480720470837
1914,39,104,10011.0,36,27,3.0,13578,109795,10068,99726,0,10068,0,0,0,0,1,13.0,111,112,135.75,100.0,135.0,100.0,1.0,0.0,2011,1,0,1087591,0,40.74754092046928,-74.00468812429196
1915,7501,104,10011.0,54,131,4.0,19503,88671,16410,72261,16410,0,0,0,0,0,1,6.0,30,34,197.5,98.75,0.0,0.0,0.0,5.0,1930,1,964,1012329,0,40.74761224956585,-74.00546767968291
1916,1,104,10011.0,35,55,5.0,4937,22248,7700,0,0,7700,0,0,0,0,1,4.0,0,3,49.37,100.0,49.33,96.0,0.0,5.0,1900,1,0,1012341,0,40.748929671054675,-74.00657217267631
1917,15,104,10011.0,36,25,4.0,37031,300000,19825,280175,0,19825,0,0,0,0,1,14.0,313,325,200.0,197.5,200.0,99.0,0.0,5.0,2001,1,0,1012347,0,40.748611346910245,-74.00527648025107
1918,40,104,10011.0,36,44,5.0,2468,2468,2468,0,0,0,2468,0,0,0,1,1.0,0,1,24.67,100.0,24.67,100.0,2.0,0.0,1953,1,0,1012357,0,40.74838907108629,-74.00407464180972
1919,47,104,10011.0,32,152,11.0,7406,0,0,0,0,0,0,0,0,0,0,0.0,0,0,75.0,98.75,0.0,0.0,0.0,5.0,0,1,0,1090213,0,40.748583919814855,-74.00481090648304
1920,7503,104,10011.0,36,131,4.0,19750,265686,26692,238994,0,12389,14303,0,0,0,1,14.0,336,337,125.0,197.5,200.0,197.5,0.0,5.0,2005,1,1466,1012345,0,40.74887481336259,-74.00588282956559
1921,7504,104,10011.0,36,131,4.0,4937,39593,3696,35897,0,3696,0,0,0,0,1,14.0,22,23,49.37,100.0,49.0,100.0,0.0,5.0,2004,1,1523,1083568,0,40.74829574732677,-74.00413959929912
1922,7505,104,10011.0,36,121,3.0,2469,18732,0,18732,0,0,0,0,0,0,1,12.0,11,11,25.0,98.75,25.0,80.0,3.0,5.0,2005,1,1752,1087672,0,40.7482435734234,-74.0047531368857
1923,7506,104,10011.0,35,121,3.0,7407,42413,0,42413,0,0,0,0,0,0,1,19.0,15,15,98.76,75.0,98.76,53.75,3.0,5.0,2007,1,2026,1087613,0,40.749248071981214,-74.00639174818194
1924,7507,104,10011.0,36,131,4.0,3950,38807,2820,35987,0,2750,0,70,0,0,1,14.0,11,12,40.0,98.75,38.0,72.0,1.0,5.0,2008,1,2065,1088639,0,40.7482024064693,-74.00464847116595
1925,7508,104,10011.0,32,131,4.0,7406,41719,5214,36505,0,5214,0,0,0,0,1,10.0,14,16,75.0,98.75,75.0,70.0,0.0,5.0,2013,1,2513,1089697,0,40.74848237383237,-74.00457270009196
1926,7509,104,10011.0,35,131,4.0,4937,31250,4187,27063,0,4187,0,0,0,0,1,11.0,8,9,50.0,98.75,50.0,96.0,0.0,5.0,2013,1,2574,1000000,0,40.749162995831924,-74.00618962966253
1927,49,104,10001.0,54,99,5.0,19750,90436,90436,0,70603,19833,0,0,0,0,4,7.0,0,33,200.0,98.75,200.0,98.75,0.0,5.0,1958,1,0,1080308,0,40.74925090685267,-74.00448252488775
1928,7502,104,10001.0,35,131,4.0,6332,40760,5736,35024,0,5736,0,0,0,0,1,11.0,18,20,39.58,100.0,38.0,100.0,3.0,5.0,2007,1,1982,1088748,0,40.74882274936552,-74.00384007715539
1929,1,104,10001.0,35,144,7.0,19750,9632,9632,0,0,0,0,0,0,9632,1,2.0,0,1,197.5,100.0,86.0,56.0,0.0,5.0,2008,1,0,1088201,0,40.750351504346035,-74.005547306425
1930,5,104,10001.0,54,98,5.0,7406,40926,40926,0,27426,13500,0,0,0,0,1,6.0,0,5,75.0,98.75,75.0,90.0,3.0,2.0,1926,1,0,1012379,0,40.75010723103245,-74.00535239119205
1931,56,104,10001.0,54,152,11.0,19750,0,0,0,0,0,0,0,0,0,0,0.0,0,0,200.0,98.75,0.0,0.0,0.0,5.0,0,1,0,1012387,0,40.75026918812703,-74.00497344099348
1932,44,104,10001.0,54,29,6.0,7406,40000,40000,0,0,0,0,0,40000,0,1,6.0,0,2,75.0,98.75,75.0,90.0,2.0,2.0,1934,1,0,1012395,0,40.75033786919687,-74.00321938602221
1933,54,104,10001.0,54,70,5.0,3839,22524,22524,0,0,0,0,0,0,22524,1,6.0,0,6,38.83,98.75,38.84,80.0,3.0,2.0,1920,1,0,1012398,0,40.75060957932981,-74.00386544449927
1934,7501,104,10001.0,54,126,5.0,9600,44792,44792,0,38960,2376,2496,960,0,0,1,11.0,0,23,97.21,98.75,67.75,68.42,0.0,5.0,2006,1,1843,1012397,0,40.75051900972744,-74.00364888802568
1935,9,104,10001.0,35,27,3.0,7281,34345,5500,28844,0,5500,0,0,0,0,1,5.0,28,31,125.0,58.25,125.0,54.95,3.0,2.0,2011,1,0,1088520,0,40.75113381859943,-74.00408202813547
1936,22,104,10001.0,35,31,6.0,2468,2177,2177,0,0,0,0,0,0,2177,1,1.0,0,1,25.0,98.75,25.0,92.08,3.0,0.0,1940,1,0,1012406,0,40.750812711408955,-74.00318692614405
1937,31,104,10001.0,35,16,4.0,2469,11580,1930,9650,0,1930,0,0,0,0,1,5.0,18,19,24.67,100.0,25.0,84.0,3.0,2.0,1930,1,0,1012413,0,40.75049982650445,-74.00253003933635
1938,32,104,10001.0,35,16,4.0,2469,10000,2000,8000,0,2000,0,0,0,0,1,5.0,18,19,24.67,100.0,25.0,82.0,2.0,2.0,1930,1,0,1012414,0,40.75056021189192,-74.0024867313593
1939,33,104,10001.0,35,27,3.0,9875,101000,3000,98000,0,3000,0,0,0,0,1,13.0,89,91,98.75,100.0,99.0,0.0,3.0,0.0,2008,1,0,1012415,0,40.75070843053965,-74.0023784609752
1940,37,104,10001.0,35,13,2.0,2467,4000,800,3200,0,800,0,0,0,0,2,4.0,6,7,24.67,100.0,24.0,94.0,1.0,2.0,1925,1,0,1078405,0,40.75086213857713,-74.00227019029639
1941,7501,104,10001.0,35,119,2.0,2469,9720,0,9720,0,0,0,0,0,0,1,6.0,5,5,24.69,100.0,0.0,0.0,0.0,5.0,1910,1,672,1012412,0,40.7504366963527,-74.00257334712883
1942,7502,104,10001.0,35,131,4.0,17406,98610,17029,81581,0,5964,0,8812,0,2253,1,13.0,90,96,0.39,0.0,125.0,83.0,3.0,5.0,2009,1,2177,1088126,0,40.75137810710764,-74.00390879989597
1943,29,104,10001.0,38,13,2.0,2467,12209,2000,10209,0,2000,0,0,0,0,1,5.0,12,15,24.67,100.0,25.0,100.0,2.0,2.0,1901,1,0,1012421,0,40.75105976320404,-74.00212221916425
1944,31,104,10001.0,38,16,4.0,2467,7585,1100,6485,0,1100,0,0,0,0,1,5.0,8,10,24.67,100.0,25.0,64.0,3.0,2.0,1905,1,0,1012423,0,40.75118053364577,-74.00203560166425
1945,42,104,10001.0,35,25,4.0,4937,269584,16231,253353,0,16231,0,0,0,0,1,13.0,210,211,50.0,98.75,0.0,0.0,3.0,2.0,2014,1,0,1090203,0,40.751622430079756,-74.00243985080364
1946,44,104,10001.0,35,25,4.0,2468,269584,16231,253353,0,16231,0,0,0,0,1,13.0,210,211,25.0,98.75,0.0,0.0,3.0,0.0,2014,1,0,1090203,0,40.751622430079756,-74.00243985080364
1947,45,104,10001.0,35,25,4.0,4937,269584,16231,253353,0,16231,0,0,0,0,1,13.0,210,211,50.0,98.75,0.0,0.0,3.0,0.0,2014,1,0,1090203,0,40.751622430079756,-74.00243985080364
1948,56,104,10001.0,35,137,4.0,2419,7061,2419,4642,0,2419,0,0,0,0,1,3.0,2,3,24.5,98.75,24.5,98.75,3.0,5.0,1910,1,0,1012436,0,40.75206979624881,-74.00350821140228
1949,59,104,10001.0,35,152,11.0,7406,0,0,0,0,0,0,0,0,0,0,0.0,0,0,75.0,98.75,0.0,0.0,0.0,5.0,0,1,0,1012438,0,40.752204278852076,-74.00382222569492
1950,16,104,10001.0,38,26,4.0,26169,236966,13219,223747,0,13219,0,0,0,0,2,0.0,179,180,265.0,98.75,0.0,0.0,1.0,2.0,0,1,0,1000000,0,40.75243213048483,-74.00243627116933
1951,23,104,10001.0,35,87,6.0,2469,7182,7182,0,0,2500,0,0,4682,0,1,3.0,0,3,25.0,98.75,25.0,94.0,3.0,0.0,1930,1,0,1012443,0,40.75218235497943,-74.00259867950344
1952,24,104,10001.0,35,30,6.0,9875,55000,55000,0,0,0,0,55000,0,0,3,6.0,0,2,100.0,98.75,100.0,98.0,3.0,2.0,1920,1,0,1080334,0,40.752100016806594,-74.00240377556949
1953,28,104,10001.0,35,87,6.0,4937,32238,32238,0,0,0,0,32238,0,0,1,6.0,0,7,50.0,98.75,50.0,99.0,3.0,2.0,1926,1,0,1012444,0,40.75199846582933,-74.00216916954194
1954,62,104,10001.0,38,27,3.0,27150,387468,22178,365290,0,7178,15000,0,0,0,1,34.0,370,374,74.0,300.0,300.0,98.0,1.0,2.0,2008,1,0,1088120,0,40.75280264980695,-74.00329890997706
1955,7502,104,10001.0,38,131,4.0,41228,301475,25087,276388,0,7139,17948,0,0,0,1,33.0,390,391,235.0,172.81,235.0,172.81,2.0,5.0,2013,1,2566,1089862,0,40.751984749921775,-74.001703573732
1956,10,104,10001.0,38,100,5.0,79943,1809073,1809073,0,1725250,0,83823,0,0,0,1,0.0,0,1,630.49,192.17,0.0,0.0,1.0,2.0,0,1,0,1089323,0,40.7527011306232,-74.00157726637056
1957,1,104,10001.0,38,100,5.0,40015,1178640,1178640,0,1149691,28949,0,0,0,0,0,0.0,0,2,197.5,213.73,0.0,0.0,1.0,2.0,0,1,0,1000000,0,40.755240018049335,-74.00176501751109
1958,39,104,10001.0,38,79,5.0,15176,7200,7200,0,0,4800,0,0,0,2400,1,2.0,0,1,172.75,105.5,46.0,52.0,0.0,5.0,2001,1,0,1012463,0,40.754416607362636,-73.99966793537058
1959,45,104,10001.0,38,101,5.0,9875,11250,11250,0,8455,2795,0,0,0,0,2,2.0,0,1,60.0,98.75,60.0,93.75,0.0,2.0,1900,1,0,1012465,0,40.75463069801368,-73.9999602964928
1960,46,104,10001.0,38,87,6.0,28637,265562,265562,0,0,0,0,265562,0,0,4,12.0,0,6,145.0,197.5,100.0,197.5,0.0,2.0,1910,1,0,1080338,0,40.754671868393785,-74.00043312943728
1961,53,104,10001.0,54,152,11.0,36962,0,0,0,0,0,0,0,0,0,0,0.0,0,1,191.59,197.9,0.0,0.0,0.0,2.0,0,1,0,1000000,0,40.75497378545211,-74.00115501706779
1962,1,104,10001.0,38,152,11.0,47454,0,0,0,0,0,0,0,0,0,0,0.0,0,0,197.5,225.0,0.0,0.0,0.0,5.0,0,1,0,1000000,0,40.75591523272344,-74.00119834714435
1963,1,104,10018.0,38,152,11.0,49375,0,0,0,0,0,0,0,0,0,0,0.0,0,0,197.5,250.0,0.0,0.0,0.0,5.0,0,1,0,1012478,0,40.75652457008623,-74.00072912149857
1964,14,104,10001.0,54,115,9.0,21654,1085,1085,0,0,0,0,0,0,1085,0,1.0,0,1,198.75,114.15,0.0,0.0,0.0,5.0,2013,1,0,1000000,0,40.75619794771447,-73.9999639050533
1965,20,104,10001.0,38,152,11.0,23400,0,0,0,0,0,0,0,0,0,0,0.0,0,8,118.72,197.5,0.0,0.0,0.0,5.0,0,1,0,1000000,0,40.755992090431576,-73.99943331108813
1966,26,104,10001.0,38,41,10.0,7406,0,0,0,0,0,0,0,0,0,0,0.0,0,0,75.0,98.75,0.0,0.0,0.0,5.0,0,1,0,1000000,0,40.75575329669529,-73.99927449641432
1967,39,104,10018.0,38,29,6.0,7408,44448,44448,0,0,0,0,44448,0,0,1,6.0,0,6,74.08,100.0,74.0,99.0,1.0,2.0,1911,1,0,1012483,0,40.755841122794855,-73.99863922779882
1968,41,104,10018.0,38,41,10.0,7406,0,0,0,0,0,0,0,0,0,0,0.0,0,0,75.0,98.75,0.0,0.0,0.0,5.0,0,1,0,1000000,0,40.755928957828495,-73.9989424223324
1969,45,104,10018.0,38,41,10.0,2469,0,0,0,0,0,0,0,0,0,0,0.0,0,0,25.0,98.75,0.0,0.0,0.0,5.0,0,1,0,1000000,0,40.75599483306464,-73.99910123856773
1970,56,104,10018.0,38,152,11.0,2043,0,0,0,0,0,0,0,0,0,0,0.0,0,0,99.38,26.25,0.0,0.0,0.0,5.0,0,1,0,1083572,0,40.75647791153672,-74.00020935157077
1971,17,104,10018.0,31,76,5.0,7406,14875,14875,0,7438,7437,0,0,0,0,1,2.0,0,6,75.0,98.75,75.0,97.0,2.0,2.0,1910,1,0,1012489,0,40.756642595159185,-73.99945857218532
1972,20,104,10018.0,54,152,11.0,4936,0,0,0,0,0,0,0,0,0,0,0.0,0,0,50.0,98.75,0.0,0.0,0.0,5.0,0,1,0,1000000,0,40.75653829217782,-73.99904708853829
1973,24,104,10018.0,13,152,11.0,7406,0,0,0,0,0,0,0,0,0,0,0.0,0,0,75.0,98.75,0.0,0.0,0.0,5.0,0,1,0,1000000,0,40.75653829217782,-73.99904708853829
1974,46,104,10018.0,13,76,5.0,4937,8396,8396,0,0,8396,0,0,0,0,1,2.0,0,1,50.0,98.75,50.0,99.0,3.0,2.0,1920,1,0,1000000,0,40.75653829217782,-73.99904708853829
1975,62,104,10018.0,38,29,6.0,7406,9000,9000,0,1500,0,0,7500,0,0,1,1.0,0,1,75.0,98.75,75.0,60.0,0.0,5.0,1919,1,0,1012499,0,40.75724644021957,-74.00014799161093
1976,3,104,10018.0,38,35,10.0,14810,4938,4938,0,0,4938,0,0,0,0,4,2.0,0,1,123.42,125.0,25.0,98.75,2.0,2.0,1920,1,0,1012502,0,40.75794360545215,-73.99996029451808
1977,14,104,10018.0,38,35,10.0,2469,350,350,0,0,0,350,0,0,0,1,1.0,0,1,25.0,98.75,25.0,94.0,3.0,0.0,1920,1,0,1012505,0,40.75760874520724,-73.99942968776311
1978,15,104,10018.0,38,31,6.0,4937,13124,13124,0,0,0,0,13124,0,0,1,3.0,0,1,50.0,98.75,50.0,94.0,2.0,0.0,1920,1,0,1000000,0,40.75760874520724,-73.99942968776311
1979,31,104,10018.0,13,27,3.0,59263,807316,86262,721054,0,20615,65647,0,0,0,1,44.0,835,839,300.0,197.55,198.0,298.0,0.0,2.0,2007,1,0,1088724,0,40.75705978307197,-73.99816635298319
1980,61,104,10018.0,38,82,5.0,4937,23690,23690,0,0,9800,0,13890,0,0,1,5.0,0,2,50.0,98.75,50.0,98.75,0.0,5.0,1920,1,0,1012517,0,40.75760874520724,-73.99942968776311
1981,63,104,10018.0,38,43,7.0,4937,13314,13314,0,0,0,13314,0,0,0,1,3.0,0,1,50.0,98.75,50.0,96.0,3.0,2.0,1917,1,0,1012518,0,40.75760874520724,-73.99942968776311
1982,11,104,10018.0,38,36,10.0,19800,51845,51845,0,0,0,51845,0,0,0,1,4.0,0,1,100.0,197.5,100.0,198.0,1.0,2.0,1929,1,0,1012524,0,40.75818238890671,-73.99853450150455
1983,20,104,10018.0,13,35,10.0,14225,14200,14200,0,0,0,14200,0,0,0,1,1.0,0,2,65.58,197.5,65.0,197.0,3.0,0.0,1969,1,0,1088724,0,40.75705978307197,-73.99816635298319
1984,3,106,10016.0,13,141,4.0,1365,2588,1028,1560,0,1028,0,0,0,0,1,3.0,4,6,19.5,70.0,19.5,53.0,3.0,5.0,1910,1,0,1019870,0,40.74142962060771,-73.98091000548303
1985,4,106,10016.0,13,78,4.0,1359,2934,2934,0,0,2934,0,0,0,0,1,3.0,0,1,19.42,70.0,19.42,70.0,3.0,2.0,1920,1,0,1019871,0,40.741476275386546,-73.98087390514326
1986,5,106,10016.0,13,76,5.0,1450,1801,1801,0,0,1801,0,0,0,0,1,2.0,0,1,20.33,70.0,20.33,40.0,2.0,2.0,1930,1,0,1019872,0,40.741522930754144,-73.98084141345248
1987,33,106,10016.0,6,13,2.0,2469,9442,1224,8218,0,1224,0,0,0,0,1,5.0,18,20,24.67,100.0,25.0,73.0,3.0,2.0,1920,1,0,1019882,0,40.740998372960796,-73.97905888065645
1988,7501,106,10016.0,13,131,4.0,6254,26998,2379,24619,0,2379,0,0,0,0,1,6.0,43,44,0.14,0.0,0.0,49.4,0.0,5.0,1965,1,503,1069515,0,40.741676599974646,-73.98062123807287
1989,7502,106,10016.0,13,131,4.0,4446,63277,3160,60117,0,3160,0,0,0,0,1,18.0,49,50,49.33,90.0,49.33,90.0,3.0,5.0,2006,1,1953,1019887,0,40.74159427863142,-73.98074756664259
1990,1,106,10016.0,13,23,3.0,23576,253489,15700,237789,0,15700,0,0,0,0,1,20.0,252,264,148.67,193.33,141.0,186.0,2.0,1.0,1964,1,0,1019888,0,40.74201140137621,-73.98027831170404
1991,15,106,10016.0,77,23,3.0,9875,44912,0,44912,0,0,0,0,0,0,1,7.0,84,84,100.0,98.75,100.0,67.0,3.0,2.0,1962,1,0,1019895,0,40.74157756884734,-73.97935461223119
1992,34,106,10016.0,6,16,4.0,1870,8588,1590,6998,0,1590,0,0,0,0,1,5.0,8,9,24.0,78.0,25.0,78.0,2.0,2.0,1910,1,0,1019902,0,40.74165975757683,-73.97851375799577
1993,45,106,10016.0,77,23,3.0,2469,14575,1300,13275,1300,0,0,0,0,0,1,9.0,10,11,25.0,98.75,24.0,75.0,3.0,1.0,1984,1,0,1019905,0,40.741937148629816,-73.97945193630605
1994,49,106,10016.0,77,28,3.0,2469,10227,0,10227,0,0,0,0,0,0,1,7.0,24,24,25.0,98.75,25.0,82.0,3.0,1.0,1900,1,0,1019908,0,40.742071697636256,-73.97976946300214
1995,12,106,10016.0,77,23,3.0,2419,9280,0,9280,0,0,0,0,0,0,1,6.0,20,20,24.5,98.75,25.0,72.0,3.0,2.0,1936,1,0,1019921,0,40.74244493521861,-73.97949508469361
1996,13,106,10016.0,77,13,2.0,2469,9470,500,8970,0,500,0,0,0,0,1,5.0,21,23,25.0,98.75,25.0,72.0,3.0,2.0,1900,1,0,1019922,0,40.74241198404961,-73.97941570238117
1997,46,106,10016.0,72,20,3.0,11904,109417,13543,95874,7528,0,6015,0,0,0,2,18.0,126,126,118.0,132.5,25.0,32.0,0.0,5.0,1989,1,0,1078793,0,40.742521687948354,-73.9789393129803
1998,61,106,10016.0,13,25,4.0,8150,66403,5000,61403,0,5000,0,0,0,0,1,9.0,102,105,74.0,110.0,74.0,110.0,2.0,2.0,1967,1,0,1019945,0,40.74290884401404,-73.97975477370305
1999,14,106,10016.0,72,98,5.0,3066,8537,8537,0,8537,0,0,0,0,0,1,4.0,0,1,31.5,98.75,31.5,52.75,3.0,2.0,1920,1,0,1019949,0,40.74299926659568,-73.9788958566559
2000,16,106,10016.0,72,10,2.0,1481,4375,0,4375,0,0,0,0,0,0,1,3.0,7,7,20.0,98.75,20.0,68.0,2.0,1.0,1900,1,0,1019950,0,40.742966315016254,-73.97881647397936
2001,31,106,10016.0,6,139,4.0,1516,4024,1200,2824,0,1200,0,0,0,0,1,4.0,4,5,19.67,77.0,20.0,75.0,3.0,5.0,1910,1,0,1019955,0,40.742568145645336,-73.97785667138527
2002,7502,106,10016.0,6,131,4.0,3054,24086,2607,21479,0,2607,0,0,0,0,1,9.0,25,27,77.0,40.0,0.0,0.0,0.0,5.0,1983,1,119,1020002,0,40.74288100395953,-73.97763282345791
2003,32,106,10016.0,6,16,4.0,2314,8333,1300,7033,0,1300,0,0,0,0,2,4.0,12,14,32.5,100.0,15.0,45.0,3.0,5.0,1890,1,0,1082151,0,40.74325698399596,-73.97737286408774
2004,36,106,10016.0,6,24,3.0,4934,30658,2700,27958,0,2700,0,0,0,0,2,6.0,39,40,24.67,100.0,49.37,84.0,3.0,2.0,1915,1,0,1020052,0,40.74343811761216,-73.97727175607227
2005,38,106,10016.0,6,140,4.0,1826,5236,1600,3636,0,1600,0,0,0,0,1,4.0,6,7,24.67,74.0,25.0,71.0,3.0,0.0,1910,1,0,1020054,0,40.74351494920025,-73.97716346563186
2006,57,106,10016.0,72,13,2.0,1852,3752,0,3752,0,0,0,0,0,0,1,3.0,8,8,18.75,98.75,19.0,48.0,3.0,1.0,1910,1,0,1020071,0,40.743929649299886,-73.97842280519629
2007,7502,106,10016.0,8,131,4.0,16876,213548,40216,173332,0,22397,7719,9003,0,1097,1,35.0,165,168,85.0,172.5,0.0,0.0,0.0,5.0,1990,1,844,1077352,0,40.74402032553131,-73.97896049224725
2008,1,106,10016.0,8,25,4.0,24237,351560,10952,340608,0,10952,0,0,0,0,1,33.0,300,311,197.5,86.0,198.0,135.0,1.0,1.0,1972,1,0,1020078,0,40.74461584756218,-73.97848032483273
2009,24,106,10016.0,77,12,2.0,1761,3694,0,3694,0,0,0,0,0,0,1,3.0,4,4,17.83,98.75,18.0,46.0,3.0,5.0,1920,1,0,1020090,0,40.74391569913449,-73.97724633134213
2010,28,106,10016.0,6,23,3.0,12344,175000,13500,161500,9000,4500,0,0,0,0,1,20.0,164,167,100.0,123.44,80.0,123.0,2.0,2.0,1964,1,0,1020092,0,40.7438497699021,-73.97696847427218
2011,34,106,10016.0,6,137,4.0,1235,3454,1036,2418,0,1036,0,0,0,0,1,3.0,2,3,16.67,74.0,16.67,45.0,2.0,5.0,1910,1,0,1020093,0,40.74403635114879,-73.97666165871918
2012,36,106,10016.0,6,10,2.0,1233,3689,0,3689,0,0,0,0,0,0,1,4.0,7,7,16.67,74.0,17.0,44.0,3.0,1.0,1910,1,0,1020095,0,40.74408303378465,-73.97676990751927
2013,37,106,10016.0,6,14,2.0,1233,3015,800,2215,0,800,0,0,0,0,1,3.0,8,10,16.67,74.0,17.0,44.0,3.0,1.0,1920,1,0,1020096,0,40.744105002689366,-73.97682403245359
2014,41,106,10016.0,77,14,2.0,1852,4220,0,4220,0,0,0,0,0,0,1,4.0,8,8,18.75,98.75,19.0,54.0,3.0,2.0,1940,1,0,1020100,0,40.74416818536504,-73.97709106486003
2015,44,106,10016.0,77,13,2.0,7406,28935,0,28935,0,0,0,0,0,0,3,5.0,60,60,75.0,100.75,25.0,88.0,0.0,2.0,1880,1,0,1078802,0,40.744280772918046,-73.97735808098246
2016,1,106,10016.0,8,16,4.0,4294,22718,6625,16093,0,6625,0,0,0,0,1,6.0,25,31,53.0,81.0,78.0,52.0,3.0,2.0,1926,1,0,1020103,0,40.7450741753161,-73.97823838101675
