,Address,corx,cory
23737,46 EAST 69 STREET,40.769252425722925,-73.96603160664012
23738,42 EAST 69 STREET,40.76930186610006,-73.9661507181929
23739,38 EAST 69 STREET,40.769367785355115,-73.96630592366354
23740,36 EAST 69 STREET,40.769419970187464,-73.96642503424255
23741,34 EAST 69 STREET,40.769450184391395,-73.96650083348706
23742,32 EAST 69 STREET,40.76947765066333,-73.96656580353542
23743,827 MADISON AVENUE,40.76963962063402,-73.96667041870106
23744,823 MADISON AVENUE,40.76954083087234,-73.96674267250356
23745,821 MADISON AVENUE,40.76945027320305,-73.96680770156334
23746,818 MADISON AVENUE,40.76967274263308,-73.96731663244309
23747,822 MADISON AVENUE,40.769766033004494,-73.9672082797509
23748,826 MADISON AVENUE,40.7698318892695,-73.96714687334833
23749,18 EAST 69 STREET,40.769848409035546,-73.967327376937
23750,16 EAST 69 STREET,40.769848440717475,-73.96743929419905
23751,14 EAST 69 STREET,40.76988964033252,-73.96754036069153
23752,12 EAST 69 STREET,40.76993633136518,-73.96764864511985
23753,8 EAST 69 STREET,40.769974807252524,-73.96782552826782
23754,6 EAST 69 STREET,40.770051688140654,-73.9679265780066
23755,875 5 AVENUE,40.77015881201787,-73.96821173628965
23756,52 EAST 69 STREET,40.76920294991386,-73.96579335868908
23757,820 MADISON AVENUE,40.76971389424851,-73.96724801792558
23758,11 EAST 68 STREET,40.76953829636177,-73.96747915823151
23759,880 5 AVENUE,40.77061433353219,-73.96783243984864
23760,3 EAST 69 STREET,40.77036995853151,-73.96750041368816
23761,7 EAST 69 STREET,40.77030953446591,-73.96735964304494
23762,9 EAST 69 STREET,40.770276575066354,-73.9672802335236
23763,11 EAST 69 STREET,40.77023537728212,-73.96718638711532
23764,13 EAST 69 STREET,40.77019417735872,-73.96708532031714
23765,833 MADISON AVENUE,40.77001557130259,-73.96639946226286
23766,831 MADISON AVENUE,40.76992226804313,-73.96646088339676
23767,829 MADISON AVENUE,40.769845436333064,-73.96653312678231
23768,21 EAST 69 STREET,40.7698618363695,-73.96629845323322
23769,23 EAST 69 STREET,40.7698316220343,-73.966222653612
23770,25 EAST 69 STREET,40.76979317024782,-73.96613602755149
23771,27 EAST 69 STREET,40.76976021000241,-73.96605661925143
23772,29 EAST 69 STREET,40.76972999763932,-73.96598804031123
23773,31 EAST 69 STREET,40.76969978309931,-73.96591224098088
23774,33 EAST 69 STREET,40.7696668226992,-73.96583283290295
23775,35 EAST 69 STREET,40.769633862244206,-73.9657534249036
23776,700 PARK AVENUE,40.769532235810274,-73.96551520279844
23777,710 PARK AVENUE,40.76977920820267,-73.96533456336154
23778,46 EAST 70 STREET,40.76989731530234,-73.96561249016685
23779,40 EAST 70 STREET,40.76994401029472,-73.96572799373483
23780,38 EAST 70 STREET,40.76997147485654,-73.96578574346441
23781,34 EAST 70 STREET,40.770004436357105,-73.96586876212498
23782,32 EAST 70 STREET,40.7700483820882,-73.96596982648005
23783,30 EAST 70 STREET,40.77008134239199,-73.96604923508076
23784,837 MADISON AVENUE,40.77013630186112,-73.96626943233619
23785,835 MADISON AVENUE,40.77007593026925,-73.966312785879
23786,10 EAST 70 STREET,40.77048784588147,-73.96702019032475
23787,4 EAST 70 STREET,40.77061693502925,-73.96732338961706
23788,2 EAST 70 STREET,40.77086130951746,-73.96765180607012
23789,841 MADISON AVENUE,40.77022411447799,-73.96620440326747
23790,15 EAST 69 STREET,40.77024351331355,-73.96684340876908
23791,895 5 AVENUE,40.77121799389554,-73.96718590295295
23792,17 EAST 70 STREET,40.770828087545055,-73.96665177246673
23793,19 EAST 70 STREET,40.77079237977834,-73.96656153319886
23794,21 EAST 70 STREET,40.77075667404172,-73.96647851459471
23795,856 MADISON AVENUE,40.770726461934245,-73.96640993443698
23796,41 EAST 70 STREET,40.77038587998676,-73.96561584815811
23797,43 EAST 70 STREET,40.77034742558682,-73.96552200120443
23798,45 EAST 70 STREET,40.77030073147464,-73.96541010733996
23799,720 PARK AVENUE,40.7701688914533,-73.96510330438247
23800,730 PARK AVENUE,40.77041860681648,-73.96491904998035
23801,46 EAST 71 STREET,40.770533967986665,-73.96518975960878
23802,44 EAST 71 STREET,40.7705696746531,-73.96527277724431
23803,42 EAST 71 STREET,40.77060538343032,-73.96536301551937
23804,40 EAST 71 STREET,40.77063834306672,-73.96543881420688
23805,870 MADISON AVENUE,40.77097892727939,-73.96623651288625
23806,20 EAST 71 STREET,40.7710256205843,-73.96634840846966
23807,18 EAST 71 STREET,40.77107231378018,-73.96646030420997
23808,16 EAST 71 STREET,40.77110801847988,-73.96653971289528
23809,14 EAST 71 STREET,40.77114097838571,-73.96661912304155
23810,11 EAST 70 STREET,40.770877527269406,-73.96677088729808
23811,33 EAST 70 STREET,40.770635708197695,-73.9658070638759
23812,900 5 AVENUE,40.77181082555217,-73.96707369026582
23813,3 EAST 71 STREET,40.771673480707534,-73.96669828346683
23814,9 EAST 71 STREET,40.77157185520721,-73.9664564422961
23815,11 EAST 71 STREET,40.77151692357554,-73.96633010858173
23816,13 EAST 71 STREET,40.77148396452983,-73.96625430845313
23817,15 EAST 71 STREET,40.771453751232606,-73.96618211732688
23818,17 EAST 71 STREET,40.77142353789004,-73.96610992626614
23819,19 EAST 71 STREET,40.771393324502085,-73.9660377352709
23820,872 MADISON AVENUE,40.771360364196816,-73.96595832511149
23821,861 MADISON AVENUE,40.77111865614548,-73.9653844103848
23822,740 PARK AVENUE,40.770846732127026,-73.9647419202993
23823,750 PARK AVENUE,40.77098109095343,-73.96430861362042
23824,40 EAST 72 STREET,40.77122279446045,-73.96485003047844
23825,36 EAST 72 STREET,40.77129695514644,-73.96502328637524
23826,30 EAST 72 STREET,40.77137661049996,-73.96521459137443
23827,28 EAST 72 STREET,40.77145074674915,-73.96530842101335
23828,867 MADISON AVENUE,40.77145627095329,-73.9654239484382
23829,884 MADISON AVENUE,40.7716457849825,-73.96584986924587
23830,20 EAST 72 STREET,40.77171170568479,-73.96600869021664
23831,18 EAST 72 STREET,40.77174741175484,-73.96609170975943
23832,16 EAST 72 STREET,40.77178311670495,-73.96617111905212
23833,14 EAST 72 STREET,40.77183255797534,-73.96629384557666
23834,4 EAST 72 STREET,40.77193143487916,-73.96652124743656
23835,907 5 AVENUE,40.772063288743404,-73.96688943734466
23836,50 EAST 72 STREET,40.77113764569929,-73.96464789835802
23837,52 EAST 72 STREET,40.771068962788,-73.96443853736159
23838,910 5 AVENUE,40.772458405776504,-73.96645599574241
23839,912 5 AVENUE,40.77262306271403,-73.96636204278867
23840,7 EAST 72 STREET,40.77238420172438,-73.96612748924485
23841,9 EAST 72 STREET,40.77232926654229,-73.96599032315453
23842,15 EAST 72 STREET,40.772277080213826,-73.96586759734677
23843,898 MADISON AVENUE,40.77217270285391,-73.9656077048673
23844,31 EAST 72 STREET,40.77193099856227,-73.96505183614809
23845,35 EAST 72 STREET,40.7718623307045,-73.96488940670508
23846,39 EAST 72 STREET,40.771815635988595,-73.96477751073881
23847,41 EAST 72 STREET,40.771779928972,-73.96469449181562
23848,45 EAST 72 STREET,40.77170576779701,-73.96452123502844
23849,55 EAST 72 STREET,40.77160962944355,-73.96428661477768
23850,57 EAST 72 STREET,40.771540960503735,-73.96412418690753
23851,760 PARK AVENUE,40.77147229133425,-73.96396175937234
23852,770 PARK AVENUE,40.77178792612095,-73.96392909550593
23853,52 EAST 73 STREET,40.77190878579906,-73.96422146811015
23854,50 EAST 73 STREET,40.771936252227086,-73.9642828292696
23855,48 EAST 73 STREET,40.77196097276643,-73.9643405816005
23856,46 EAST 73 STREET,40.771985694392214,-73.96440194432436
23857,42 EAST 73 STREET,40.77204063035681,-73.96453549804363
23858,40 EAST 73 STREET,40.77206809772632,-73.96460046980863
23859,38 EAST 73 STREET,40.7721230057995,-73.96464376491878
23860,909 MADISON AVENUE,40.77226852336997,-73.9647953230332
23861,905 MADISON AVENUE,40.77214229294055,-73.96488564874242
23862,903 MADISON AVENUE,40.77205445800563,-73.96487486399306
23863,900 MADISON AVENUE,40.77235925523764,-73.96530794773847
23864,26 EAST 73 STREET,40.77244162561512,-73.96540177458786
23865,24 EAST 73 STREET,40.77246909249448,-73.96546674710137
23866,22 EAST 73 STREET,40.77247186316956,-73.96555339471291
23867,20 EAST 73 STREET,40.77250207685606,-73.96562558665758
23868,18 EAST 73 STREET,40.772532290497224,-73.96569777866776
23869,16 EAST 73 STREET,40.772562504092996,-73.96576997074347
23870,14 EAST 73 STREET,40.772592717643406,-73.96584216288466
23871,12 EAST 73 STREET,40.77262293008035,-73.9659107447067
23872,10 EAST 73 STREET,40.77265039880395,-73.96598293837931
23873,4 EAST 73 STREET,40.772680612220526,-73.96605513071242
23874,920 5 AVENUE,40.77283165016941,-73.96631861266927
23875,44 EAST 73 STREET,40.77201316295057,-73.96447052633224
23876,36 EAST 73 STREET,40.77214498141869,-73.96470151900046
23877,907 MADISON AVENUE,40.77220540761354,-73.96483868074964
23878,5 EAST 73 STREET,40.773056548397236,-73.96574083352967
23879,7 EAST 73 STREET,40.77297689501694,-73.9655531334789
23880,17 EAST 73 STREET,40.772897241329936,-73.96536543387718
23881,21 EAST 73 STREET,40.77284505325123,-73.96523909711568
23882,23 EAST 73 STREET,40.772795637065094,-73.96520301896427
23883,25 EAST 73 STREET,40.77276817113068,-73.96514165663346
23884,27 EAST 73 STREET,40.77274070516344,-73.96508029435324
23885,922 MADISON AVENUE,40.77269401063907,-73.96496839677722
23886,921 MADISON AVENUE,40.7725456444403,-73.96447746300495
23887,49 EAST 73 STREET,40.77236986931255,-73.96411651961564
23888,51 EAST 73 STREET,40.77228197227915,-73.96390716570646
23889,55 EAST 73 STREET,40.77224626463801,-73.96382414666861
23890,778 PARK AVENUE,40.77212815212389,-73.96354260287411
23891,784 PARK AVENUE,40.77239709414929,-73.96340887184047
23892,48 EAST 74 STREET,40.772493232000066,-73.96363627284325
23893,44 EAST 74 STREET,40.77254816657727,-73.96376260618764
23894,42 EAST 74 STREET,40.772572888508705,-73.96382396923798
23895,40 EAST 74 STREET,40.772600356277216,-73.9638889412288
23896,36 EAST 74 STREET,40.77264155673259,-73.96398278892987
23897,34 EAST 74 STREET,40.77268001237295,-73.96407663822768
23898,32 EAST 74 STREET,40.77270747999853,-73.96414161042723
23899,30 EAST 74 STREET,40.77273494646581,-73.96420297228968
23900,929 MADISON AVENUE,40.77284752215802,-73.9643364964795
23901,925 MADISON AVENUE,40.77275147864577,-73.96440875575786
23902,926 MADISON AVENUE,40.773037088639185,-73.96492128100229
23903,18 EAST 74 STREET,40.77313047657348,-73.96514146698597
23904,16 EAST 74 STREET,40.77316068942505,-73.96521004904393
23905,14 EAST 74 STREET,40.77318815749755,-73.96527863259521
23906,10 EAST 74 STREET,40.773248584079525,-73.9654194074352
23907,8 EAST 74 STREET,40.773276052027036,-73.96548799116336
23908,6 EAST 74 STREET,40.773306264671696,-73.96555657352847
23909,4 EAST 74 STREET,40.77333647942936,-73.96563237680247
23910,927 5 AVENUE,40.77349299390454,-73.96584892197055
23911,926 5 AVENUE,40.77337224467503,-73.96591397155886
23912,925 5 AVENUE,40.773347569763395,-73.96600785522523
23913,19 EAST 73 STREET,40.7728697733079,-73.9652968505897
23914,29 EAST 73 STREET,40.772718729736056,-73.96502253962993
23915,924 MADISON AVENUE,40.77286968266609,-73.96499718755435
23916,46 EAST 74 STREET,40.772520698737324,-73.96369763429986
23917,931 MADISON AVENUE,40.772899659885304,-73.96429675415546
23918,927 MADISON AVENUE,40.77279812803863,-73.96437262687895
23919,12 EAST 74 STREET,40.773218371352954,-73.96535082519173
23920,923 5 AVENUE,40.77317191184999,-73.96602599696277
23921,59 EAST 73 STREET,40.77219956889028,-73.96371225080415
23922,57 EAST 73 STREET,40.77222428857935,-73.96376639278859
23923,930 5 AVENUE,40.77380855495505,-73.96556714508174
23924,5 EAST 74 STREET,40.77368495398818,-73.96527476312576
23925,7 EAST 74 STREET,40.77365199316842,-73.9651953506113
23926,9 EAST 74 STREET,40.7736245250483,-73.96512676661666
23927,11 EAST 74 STREET,40.77359705798199,-73.96506179311608
23928,17 EAST 74 STREET,40.7735421248379,-73.96493545671012
23929,19 EAST 74 STREET,40.773517403502034,-73.96487409235405
23930,940 MADISON AVENUE,40.7733745742795,-73.96453839807684
23931,37 EAST 74 STREET,40.773055949963585,-73.96378399232742
23932,39 EAST 74 STREET,40.77302848213777,-73.96371901993541
23933,43 EAST 74 STREET,40.772976292254896,-73.9635926842152
23934,45 EAST 74 STREET,40.772948825463665,-73.9635313223821
23935,49 EAST 74 STREET,40.77289663537435,-73.96340498696013
23936,51 EAST 74 STREET,40.77286916848283,-73.96334362527783
23937,55 EAST 74 STREET,40.772819725230185,-73.9632245094286
23938,59 EAST 74 STREET,40.77277302890416,-73.96311261302107
23939,800 PARK AVENUE,40.772764756485905,-73.9629934746365
23940,812 PARK AVENUE,40.7730639329486,-73.96299330838299
23941,44 EAST 75 STREET,40.77316557375593,-73.96326042258539
23942,40 EAST 75 STREET,40.77321501696886,-73.96337953907992
23943,38 EAST 75 STREET,40.77323973910178,-73.96344090260253
23944,36 EAST 75 STREET,40.77327269884639,-73.96351309291732
23945,34 EAST 75 STREET,40.77330566082741,-73.96359250414683
23946,945 MADISON AVENUE,40.773407293445494,-73.96383795767053
23947,950 MADISON AVENUE,40.77369295498937,-73.96450934499018
23948,12 EAST 75 STREET,40.77381106511345,-73.96479089711498
23949,10 EAST 75 STREET,40.773841278170586,-73.96485947971482
23950,8 EAST 75 STREET,40.7738714933844,-73.96493528328153
23951,4 EAST 75 STREET,40.77392093376562,-73.96505079182724
23952,2 EAST 75 STREET,40.77397586678009,-73.96517712904698
23953,936 5 AVENUE,40.77413512574908,-73.96539006333124
23954,934 5 AVENUE,40.77400889597046,-73.96548400090472
23955,15 EAST 74 STREET,40.773569590878935,-73.96499681966905
23956,41 EAST 74 STREET,40.77300376015216,-73.96365765650421
23957,53 EAST 74 STREET,40.77284444629671,-73.96328226213278
23958,57 EAST 74 STREET,40.77279500413463,-73.96316675676727
23959,42 EAST 75 STREET,40.773190295952475,-73.96332178601823
23960,23 EAST 74 STREET,40.77345697515119,-73.96472970701075
23961,47 EAST 74 STREET,40.77292410337779,-73.96346995909397
23962,933 MADISON AVENUE,40.773154834057685,-73.96401861546515
23963,940 5 AVENUE,40.77438759269896,-73.96522746047805
23964,944 5 AVENUE,40.77451382226122,-73.96513352188406
23965,5 EAST 75 STREET,40.77429412791812,-73.96475453695042
23966,7 EAST 75 STREET,40.77425567283923,-73.96466068498636
23967,9 EAST 75 STREET,40.77421996575162,-73.9645776630839
23968,11 EAST 75 STREET,40.774165032081854,-73.96445132589557
23969,15 EAST 75 STREET,40.774165032081854,-73.96445132589557
23970,17 EAST 75 STREET,40.77411558886633,-73.96432859644042
23971,19 EAST 75 STREET,40.773989326458704,-73.96431422223728
23972,956 MADISON AVENUE,40.77401398315867,-73.96416618013806
23973,958 MADISON AVENUE,40.77407435390711,-73.96412282208544
23974,960 MADISON AVENUE,40.77413472351311,-73.96407585348763
23975,955 MADISON AVENUE,40.773821653291094,-73.96353445484252
23976,41 EAST 75 STREET,40.7736761042269,-73.96328902446426
23977,45 EAST 75 STREET,40.77370621091244,-73.96302183501341
23978,51 EAST 75 STREET,40.77354700336239,-73.96298220862971
23979,53 EAST 75 STREET,40.77352228214812,-73.96292445542763
23980,55 EAST 75 STREET,40.77349481267574,-73.9628558725033
23981,59 EAST 75 STREET,40.77344262185018,-73.96272953657488
23982,820 PARK AVENUE,40.77337120482334,-73.96256349695722
23983,830 PARK AVENUE,40.77367859668881,-73.96250555707225
23984,48 EAST 76 STREET,40.77381319179075,-73.96282320087093
23985,42 EAST 76 STREET,40.77389834371867,-73.96302533877933
23986,38 EAST 76 STREET,40.773950534216354,-73.96315167580413
23987,962 MADISON AVENUE,40.774244440747836,-73.96384472401867
23988,20 EAST 76 STREET,40.77432409689589,-73.96403242559866
23989,18 EAST 76 STREET,40.774403753858266,-73.96422373810887
23990,16 EAST 76 STREET,40.77442847665621,-73.96428871352279
23991,14 EAST 76 STREET,40.77445594303801,-73.96435007703171
23992,10 EAST 76 STREET,40.7745081320788,-73.96447641615259
23993,6 EAST 76 STREET,40.774571307691865,-73.96462802306746
23994,945 5 AVENUE,40.77469765611989,-73.96492401676592
23995,13 EAST 75 STREET,40.774165032081854,-73.96445132589557
23996,954 MADISON AVENUE,40.773926150427215,-73.96416261694507
23997,43 EAST 75 STREET,40.77363764910396,-73.96319878465711
23998,57 EAST 75 STREET,40.77347009023221,-73.96279450896283
23999,61 EAST 75 STREET,40.77341790050885,-73.96267178355711
24000,52 EAST 76 STREET,40.77378022928207,-73.96274378941699
24001,40 EAST 76 STREET,40.77392306603769,-73.96308670280011
24002,12 EAST 76 STREET,40.77448066464943,-73.96441144205812
24003,971 MADISON AVENUE,40.774140003956894,-73.96341152462264
24004,32 EAST 76 STREET,40.774030152375346,-73.96321662005613
24005,8 EAST 76 STREET,40.774538346430795,-73.96454860981612
24006,3 EAST 75 STREET,40.7743490623547,-73.964884485112
24007,950 5 AVENUE,40.77501050661254,-73.96476137881866
24008,952 5 AVENUE,40.775103805575895,-73.964689119053
24009,953 5 AVENUE,40.775194361972495,-73.96462408159135
24010,3 EAST 76 STREET,40.774991193619115,-73.96443644281315
24011,5 EAST 76 STREET,40.774958232228144,-73.96435702915589
24012,7 EAST 76 STREET,40.774928018877056,-73.96428844563368
24013,9 EAST 76 STREET,40.77489780324251,-73.9642126411578
24014,11 EAST 76 STREET,40.77486759092864,-73.96414766826965
24015,11 1/2 EAST 76 STREET,0,0
24016,17 EAST 76 STREET,40.77478793271612,-73.96395274401588
24017,19 EAST 76 STREET,40.77475772025518,-73.96388777135284
24018,974 MADISON AVENUE,40.774804291047786,-73.9636025163218
24019,981 MADISON AVENUE,40.77438140711938,-73.9629925762397
24020,55 EAST 76 STREET,40.774219342878034,-73.96260634582077
24021,65 EAST 76 STREET,40.77411221581449,-73.96235367335568
24022,840 PARK AVENUE,40.774007834120304,-73.96210461060116
24023,850 PARK AVENUE,40.774328960111895,-73.9620791545162
24024,70 EAST 77 STREET,40.774499266209304,-73.96248343207829
24025,64 EAST 77 STREET,40.77457343158734,-73.96266030435434
24026,987 MADISON AVENUE,40.77466957204676,-73.9628913222038
24027,18 EAST 77 STREET,40.77501292525127,-73.96371071773198
24028,16 EAST 77 STREET,40.775045885952785,-73.96378652061854
24029,12 EAST 77 STREET,40.7751145542027,-73.96394534616985
24030,10 EAST 77 STREET,40.775147515876625,-73.96402475980973
24031,8 EAST 77 STREET,40.775180477495695,-73.96410417352823
